Category,Product Name
European,Katsu Chicken Uramaki
European,Spicy Smoked Salmon Uramaki
European,Tempura Enoki Uramaki With Truffle
European,Spicy Chicken Dumpling
European,Chicken Gyoza
European,Crystal Green Dumpling
European,Chicken And Chilli Oil
European,Philly Cheese And Truffle Dumpling
European,Truffle Edamame Money Bag
European,Veg Gyoza
European,Bbq Poached Chicken Dimsums
European,Beijing Chicken
European,Burnt Garlic Prawn Dumpling
European,Soo Special
European,Spicy Ginger Prawns
European,Spicy Mushroom
European,Trio Mushroom In Soya Ginger Broth
European,Spicy Bangkok Stone Pot
European,Flaming Sichuan Stone Pot
European,Hoisin Chilli Sauce Stone Pot
European,Korean Sauce Stone Pot
European,Oyster Chilli Garlic Stone Pot
European,Nasi Goreng Bowl
European,Pad Thai Noodles Bowl
European,Classic Kung Pao Bowl
European,Cantonese Pan Fried Noodles Bowl
European,Chicken Krapow Bowl
European,Hot Garlic Bowl
European,Oriental Black Bean Bowl
European,Clay Pot Rice Bowl
European,Dan Dan Noodle Bowl
European,Mapo Tofu In Sichuan Pepper Oil Bowl
European,Kolkata Spicy Noodles Bowl
European,Chopsuey Bowl
European,Pla Neung Manao Bowl
European,Firecracker Rice Bowl
European,Khao Suey Bowl
European,Pla Laad Phrik Bowl
European,Teriyaki Bowl
European,Green Thai Curry
European,Japanese Chicken Katsu Curry
European,Red Thai Curry
European,Yellow Indonesian Curry
European,Cream Of Mushroom
European,Tomato And Basil Soup
European,Quinoa And Avocado Salad
European,Classic Caesar Salad
European,Watermelon & Feta Cheese Salad
European,Avocado Toast
European,Hummus And Falafel
European,Loaded Crinkle Fries And Nachos
European,Spicy Pulled Jackfruit Taco
European,Crispy Smashed Potato
European,Pull Apart Garlic Bread
European,Crispy Onion Rings
European,House-rubbed Vegetable Fries
European,Tomato And Olive Bruschetta
European,Vegetable Sloppy Sandwich
European,Hummus And Spicy Chicken
European,Shredded Chicken Taco
European,Backyard Fried Chicken
European,Spicy Lamb And Garlic Yoghurt
European,Chicken Cheese And Potato Croquette
European,Smoked Chicken And Avocado Toast
European,Ginger Chicken
European,Chicken Sloppy Sandwich
European,Devilled Eggs
European,Spicy Lamb And Pickled Onion Taco
European,Non-veg Mezze Platter
European,Veg Mezze Platter
European,Best-o-pesto
European,Pepperoni Pizza
European,Pizza A La Greek
European,Ai Funghi
European,Margarita
European,Veggie Yard
European,Egyptian Pizza
European,Bacon & Onion
European,Mad Dog
European,Grilled Cottage Cheese
European,Spinach Ricotta Cannelloni
European,Mexican Burrito Bowl
European,Paprika-baked Cauliflower
European,Grilled Chicken
European,Grilled Fish
European,Mexican Grilled Chicken
European,Chicken Mexican Burrito Bowl
European,Spicy Chicken Steak
European,Fish And Chips
European,Grilled Fish With Ratatouille
European,Spaghetti Aglio Olio Peperoncino
European,Penne Alfredo
European,Penne Arrabbiata
European,Creamy Tuscan Rigatoni
European,Forest Mushroom Risotto
European,Spinach And Ricotta Ravioli
European,Mac N Cheese
European,Tuscan Style Risotto
European,Creamy Pesto Fettuccine
European,Creamy Tomato Risotto
European,Churros
European,Mango Sticky Rice
European,Nutella Banana Roll
European,Crispy Sesame Noodles
European,No Bake Banoffee Pie
European,Nutella Butter Toast
European,Birthday Chocolate Cake
Fast Food,Spicy Zinger Burger and Chicken Meal
Fast Food,Spicy Zinger Burger
Fast Food,Zinger Pro Pepsi Bottle Combo
Fast Food,Spicy Zinger Burger and Popcorn Meal
Fast Food,Classic Zinger Mojito Combo
Fast Food,Paneer Zinger Burger
Fast Food,Zinger Pro Burger & Popcorn Meal
Fast Food,Zinger Pro Burger
Fast Food,Zinger Pro Burger & Chicken Meal
Fast Food,Chicken Burger Buddy Meal
Fast Food,Mixed Chicken Zinger Burger Doubles
Fast Food,Chicken Zinger Burger - Classic with Cheese
Fast Food,Chicken Zinger Burger - Tandoori with Cheese
Fast Food,Veg Zinger Burger with Cheese
Fast Food,Chicken Zinger Burger - Classic
Fast Food,Veg Zinger Burger
Fast Food,Chicken Zinger Burger - Tandoori
Fast Food,2 X Chicken Krisper Burgers
Fast Food,2 X Veg Krisper Burgers
Fast Food,All Chicken Box
Fast Food,Spicy Zinger Burger and Chicken Meal
Fast Food,Spicy Zinger Burger
Fast Food,Zinger Pro Pepsi Bottle Combo
Fast Food,Spicy Zinger Burger and Popcorn Meal
Fast Food,Classic Zinger Mojito Combo
Fast Food,Paneer Zinger Burger
Fast Food,Zinger Pro Burger & Popcorn Meal
Fast Food,Zinger Pro Burger
Fast Food,Zinger Pro Burger & Chicken Meal
Fast Food,Chicken Burger Buddy Meal
Fast Food,Mixed Chicken Zinger Burger Doubles
Fast Food,Chicken Zinger Burger - Classic with Cheese
Fast Food,Chicken Zinger Burger - Tandoori with Cheese
Fast Food,Veg Zinger Burger with Cheese
Fast Food,Chicken Zinger Burger - Classic
Fast Food,Veg Zinger Burger
Fast Food,Chicken Zinger Burger - Tandoori
Fast Food,2 X Chicken Krisper Burgers
Fast Food,2 X Veg Krisper Burgers
Fast Food,All Chicken Box
Fast Food,Classic Zinger Box
Fast Food,Rice Box Meal
Fast Food,Roll Meal Box
Fast Food,Veg Box Meal
Fast Food,Cricket Crunch Meal
Fast Food,Ultimate Savings Chicken Bucket
Fast Food,Playing 11 Chicken Meal
Fast Food,Hitter Chicken Combo
Fast Food,Super Over Meal
Fast Food,Super 6s Chicken Bucket
Fast Food,Rolls Super Kings
Fast Food,Green Pitch Veg Meal
Fast Food,LBW Chicken Bucket
Fast Food,Peri Peri 10 Pc Chicken Strips & 2 Dips
Fast Food,Peri Peri chicken strips - 6 Pc
Fast Food,Peri Peri Chicken 5 Leg Piece Meal
Fast Food,5 Leg Pc & 2 Dips Pepsi Bottle Combo
Fast Food,Peri Peri Chicken 5 Leg Piece & 2 Dips
Fast Food,Peri Peri Chicken 10 Leg Pc & 4 Dips
Fast Food,6 Pc Strips & Pepsi Bottle Combo
Fast Food,House Party Chicken Combo
Fast Food,Chicken Rice Bowlz Combo for Two
Fast Food,Chick n Dip Combo
Fast Food,Zinger Burger & Chicken Combo
Fast Food,2 X Veg Krispers Burger Meal
Fast Food,Chicken Bucket for Two
Fast Food,Chicken Krisper Burger Combo
Fast Food,Chicken Mingles Bucket Meal
Fast Food,Classic Zinger Pepsi Bottle Combo
Fast Food,Chicken Solo Feast
Fast Food,Chicken Mingles Bucket
Fast Food,4 Pc Hot & Crispy Pepsi Bottle Combo
Fast Food,Chicken & French Fries Bucket
Fast Food,Chicken Popcorn & French Fries Bucket
Fast Food,Classic Roll Mojito Meal
Fast Food,All in One Chicken Bucket
Fast Food,Stay Home Chicken Bucket
Fast Food,Big 12 - Chicken Bucket
Fast Food,Big 8 - Chicken Bucket
Fast Food,HC Rice Bowlz
Fast Food,Smoky Red Chicken Rice Bowl
Fast Food,PC Rice Bowlz
Fast Food,Veg Rice Bowlz
Fast Food,Popcorn Rice & Pepsi Bottle Combo
Fast Food,Plain Rice Bowl
Fast Food,Double Chicken Roll Meal for 2
Fast Food,Classic Chicken Roll Meal for 2
Fast Food,Double Chicken Roll Meal for 1
Fast Food,Classic Chicken Roll Meal for 1
Fast Food,2 Double Chicken Rolls
Fast Food,2 Classic Chicken Rolls
Fast Food,Double Chicken Roll & Pepsi Combo
Fast Food,Classic Chicken Roll & Pepsi Combo
Fast Food,Double Chicken Roll
Fast Food,Classic Chicken Roll
Fast Food,2 X VegRoll
Fast Food,Veg Roll Meal
Fast Food,Chicken Longer Burger & 2 Strips Combo
Fast Food,2 X Veg Longer Burger
Fast Food,Chicken Popcorn - Regular
Fast Food,Hot & Crispy Chicken - 8 pcs
Fast Food,Hot & Crispy Chicken -6pc
Fast Food,Hot & Crispy Chicken-4pc
Fast Food,Hot & Crispy Chicken -2pc
Fast Food,Hot Chicken Wings - 4pc
Fast Food,Hot & Crispy Chicken-1pc
Fast Food,Chicken Popcorn - Large
Fast Food,Chicken Popcorn - Medium
Fast Food,Smoky Red Grilled Chicken - 5 pc
Fast Food,5 Pc Smoky Chicken Mojito Combo
Fast Food,Smoky Red Grilled Chicken - 2 pc
Fast Food,Smoky Red Grilled Chicken - 1 pc
Fast Food,Peri Peri chicken strips - 3 pc
Fast Food,2 pc Veg Patty
Fast Food,Spicy Mix French Fries - Large
Fast Food,French Fries - Large
Fast Food,Spicy Mix French Fries - Medium
Fast Food,French Fries - Medium
Fast Food,Pack of 4 Dips -20gm each
Fast Food,Pack of 2 Dips-20gm each
Fast Food,Tandoori Flavour Dip - 20 gm
Fast Food,Pepsi Can 300 ml
Fast Food,Chocolate Lava Cake
Fast Food,Choco Mud Pie
Fast Food,Mousse Cake (Coffee flavoured
Fast Food,7UP Can 300 ml
Fast Food,Pepsi Black Can 300 ml
Fast Food,Mirinda Can 300 ml
Fast Food,Pepsi Black PET 500ml
French,Plain omelette 3 eggs
French,Bhurji grilled sandwich 2 eggs
French,Chicken seekh kebab omelette 3 eggs
French,Chicken salami omelette 3 eggs
French,Chicken tikka omelette 3 eggs
French,Plain Masala maggi
French,Veggies maggi
French,Paneer maggi
French,Chicken seekh kabab maggi
French,Chicken tikka maggi
French,Plain omelette 3 eggs
French,Bhurji grilled sandwich 2 eggs
French,Chicken seekh kebab omelette 3 eggs
French,Chicken salami omelette 3 eggs
French,Chicken tikka omelette 3 eggs
French,Plain Masala maggi
French,Veggies maggi
French,Paneer maggi
French,Chicken seekh kabab maggi
French,Chicken tikka maggi
South Indian,Idli Sambar
South Indian,Idli Single Pcs
South Indian,Plain Dosa
South Indian,Butter Mysore Plain Dosa
South Indian,Mysore Masala Dosa
South Indian,Mysore Special Dosa
South Indian,Mysore Butter Special Dosa
South Indian,Onion Paneer Dosa
South Indian,Paper Butter Paneer Dosa
South Indian,Paneer Dosa
South Indian,Paneer Onion Dosa
South Indian,Rava Paneer Dosa
South Indian,Mix Veg Uttapam
South Indian,Butter Plain Uttapam
South Indian,Veg Chowmein
South Indian,Chilli Garlic Chowmein
South Indian,Specialchowmein
South Indian,Butter Singapuri Choewmein
South Indian,Butter Chilli Garlic Chowmein
South Indian,Veg Kurkure Momos
South Indian,Idli Sambar
South Indian,Vada Single Pcs
South Indian,Idli Single Pcs
South Indian,Plain Dosa
South Indian,Butter Mysore Plain Dosa
South Indian,Rava Onion Plain Dosa
South Indian,Rava Plain Dosa
South Indian,Onion Plain Dosa
South Indian,Mysore Plain Dosa
South Indian,Butter Rava Onion Plain Dosa
South Indian,Butter Paper Plain Dosa
South Indian,Butter Onion Plain Dosa
South Indian,Masala Dosa
South Indian,Mysore Masala Dosa
South Indian,Onion Masala Dosa
South Indian,Special Masala Dosa
South Indian,Butter Masala Dosa
South Indian,Butter Onion Masala Dosa
South Indian,Butter Mysore Masala Dosa
South Indian,Mysore Special Dosa
South Indian,Mysore Butter Special Dosa
South Indian,Onion Paneer Dosa
South Indian,Onion Butter Paneer Dosa
South Indian,Paper Masala Dosa
South Indian,Paper Butter Masala Dosa
South Indian,Paper Panner Dosa
South Indian,Paper Butter Paneer Dosa
South Indian,Paper Special Dosa
South Indian,Paneer Dosa
South Indian,Paneer Butter Masala Dosa
South Indian,Paneer Onion Dosa
South Indian,Paneer Butter Onion Dosa
South Indian,Paneer Masala Dosa
South Indian,Paneer Butter Dosa
South Indian,Rava Onion Butter Masala Dosa
South Indian,Rava Masala Dosa
South Indian,Rava Butter Masala Dosa
South Indian,Rava Onion Masala Dosa
South Indian,Rava Special Dosa
South Indian,Rava Paneer Dosa
South Indian,Rava Butter Paneer Dosa
South Indian,Mix Veg Uttapam
South Indian,Special Uttapam
South Indian,Onion Utapam
South Indian,Paneer Uttapam
South Indian,Butter Mix Veg Uttapam
South Indian,Butter Plain Uttapam
South Indian,Plain Uttapam
South Indian,Tomato Uttapam
South Indian,Butter Onion Uttapam
South Indian,Butter Onion Tomato Uttapam
South Indian,Butter Paneer Uttapam
South Indian,Veg Chowmein
South Indian,Singapuri Chowmein
South Indian,Chilli Paneer Gravy
South Indian,Butter Paneer Chowmein
South Indian,Honey Chilli Potato
South Indian,Chilli Potato
South Indian,Paneer Chowmein
South Indian,Veg Manchurin Gravy
South Indian,Hakka Chowmein
South Indian,Chilli Garlic Chowmein
South Indian,Veg Manchurin Dry
South Indian,French Fries
South Indian,Specialchowmein
South Indian,Butter Singapuri Choewmein
South Indian,Butter Chilli Garlic Chowmein
South Indian,Chilli Paneer Dry
South Indian,Chilli Mushroom
South Indian,Paneer Fried Momos
South Indian,Veg Momos
South Indian,Paneer Kurkure Momos
South Indian,Paneer Gravy Momos
South Indian,Paneer Momos
South Indian,Veg Kurkure Momos
South Indian,Veg Fried Momos
South Indian,Veg Gravy Momos
South Indian,Manchow Soup
South Indian,Hot N Sour Soup
South Indian,Sweet Corn Soup
Thai,Yaki Tori
Thai,Chicken Yaki Gyoza
Thai,Veg Yaki Gyoza
Thai,Pork Yaki Gyoza
Thai,Mabu Tofu
Thai,Kushi Yaki
Thai,Ebi Tempura
Thai,Chicken Momos Steamed
Thai,Chicken Momos Fried
Thai,Veg Momos Steamed
Thai,Pork Momos Steamed
Thai,Chicken Momos Chilly Dry
Thai,Pork Momos Fried
Thai,Veg Momos Fried
Thai,Veg Momos Chilly Dry
Thai,Veg Momos Pepper Salt
Thai,Chicken Momos Pepper Salt
Thai,Pork Momos Chilly Dry
Thai,Pork Momos Pepper Salt
Thai,Chicken Sha Fale
Thai,Pork Sha Fale
Thai,Chicken Thai Curry
Thai,Fish Thai Curry
Thai,King Prawns
Thai,Mix Vegetable
Thai,Mushroom Thai Curry
Thai,Paneer Thai Curry
Thai,Pork Thai Curry
Thai,Shrimp Prawn
Thai,Tofu Thai Curry
Thai,Chicken Thenthuk
Thai,Pork Thenthuk
Thai,Veg Thenthuk
Thai,Mix Meat Thenthuk
Thai,Starter With Soup Full- Veg
Thai,Starter With Soup Full- Non Veg
Thai,Meal For One - Non Veg
Thai,Meal For One - Veg
Thai,Meal For One - Thai Non Veg
Thai,Meal For One - Thai Veg
Thai,Meal For Two - Thai Non Veg
Thai,Meal For Two - Thai Veg
Thai,Meal For Two - Non Veg
Thai,Meal For Two - Veg
Thai,Veg Manchurian Gravy With Veg Hakka Noodles
Thai,Chicken Manchurian Gravy With Veg Fried Rice
Thai,Chilly Chicken Gravy With Veg Fried Rice
Thai,Chilly Chicken Gravy With Veg Hakka Noodles
Thai,Paneer Chilly Gravy With Veg Hakka Noodles
Thai,Chicken Manchurian Gravy With Veg Hakka Noodles
Thai,Chicken Hong Kong With Veg Fried Rice
Thai,Veg Manchurian Gravy With Veg Fried Rice
Thai,Chicken Hot Garlic Sauce With Veg Fried Rice
Thai,Pork Chilly Gravy With Veg Hakka Noodles
Thai,Paneer Chilly Gravy With Veg Fried Rice
Thai,Chicken Hot Garlic Sauce With Veg Hakka Noodles
Thai,Chicken Hong Kong With Veg Hakka Noodles
Thai,Pork Hot Garlic With Veg Fried Rice
Thai,Pork Hot Garlic With Veg Hakka Noodles
Thai,Roast Pork Hong Kong With Veg Hakka Noodles
Thai,Mix Veg Hot Garlic Sauce With Veg Hakka Noodles
Thai,Roast Pork Hong Kong With Veg Fried Rice
Thai,Mix Veg Hot Garlic Sauce With Veg Fried Rice
Thai,Pork Chilly Gravy With Veg Fried Rice
Thai,Mix Veg Hong Kong With Veg Hakka Noodles
Thai,Mix Veg Hong Kong With Veg Fried Rice
Thai,Paneer Chilli Gravy
Thai,Paneer Sweet & Sour
Thai,Paneer Manchurian
Thai,Paneer Hot Garlic
Thai,Paneer Schezwan Style
Thai,Paneer Hong Kong
Thai,Paneer Five Spice
Thai,Paneer Kung Pao
Thai,Mushroom Manchurian
Thai,Mushroom Chilly Gravy
Thai,Mushroom Hot Garlic
Thai,Mushroom Schezwan Style
Thai,Mushroom Sweet & Sour
Thai,Mushroom Hong Kong
Thai,Mushroom Kung Pao
Thai,Mushroom Five Spice
Thai,Chilli Chicken Dry
Thai,Hakka Chilli Chicken Dry
Thai,Five Spice Chicken
Thai,Chicken Hot Garlic Sauce
Thai,Chicken Manchurian
Thai,Chilli Chicken Gravy
Thai,Lemon Chicken Cantonese Style
Thai,Diced Chicken Szechuan Style
Thai,Kung Pao Chicken
Thai,Hakka Chilli Chicken Gravy
Thai,Chicken Sweet & Sour
Thai,Diced Chicken Hong Kong
Thai,Chicken In Oyster Sauce
Thai,Mandarian Honey Chicken
Thai,Mangolian Chicken
Thai,Chicken Mushroom Bamboo Shoots
Thai,Shredded Chicken Black Bean Sauce
Thai,Burmese Chicken Curry
Thai,Indonesian Chicken Curry
Thai,Chicken Hot Ginger Sauce
Thai,Non Veg American Chopsuey
Thai,Non Veg Chinese Chopsuey
Thai,Chicken Chopsuey
Thai,Veg American Chopsuey
Thai,Veg Nepalese Chopsuey
Thai,Veg Chopsuey
Thai,Non Veg Nepalese Chopsuey
Thai,Veg Chinese Chopsuey
Thai,Chicken Fried Rice
Thai,Egg Fried Rice
Thai,Veg Fried Rice
Thai,Veg Chilli Garlic Fried Rice
Thai,Pork Fried Rice
Thai,Chicken Szechuan Fried Rice
Thai,Chicken Chilli Garlic Fried Rice
Thai,Prawns Fried Rice
Thai,Mix Meat Rice
Thai,Chicken Kho Phad
Thai,Mix Fried Rice
Thai,Veg Kho Phad
Thai,Veg Szechuan Fried Rice
Thai,Steamed Rice
Thai,Golden Fried Prawns (king)
Thai,Prawns Salt & Pepper (king)
Thai,Chicken Pepper Salt
Thai,Crispy Pork Honey Chilli
Thai,Fish Red & Green Chilli Dry
Thai,Crispy Chicken Honey Chilli
Thai,Drums Of Heaven (pepper Salt)
Thai,Chicken Winglet
Thai,Drums Of Heaven (deep Fried)
Thai,Chicken Spring Rolls
Thai,Crispy Pork Honey Pepper Salt
Thai,Pork Pepper Chilly Dry
Thai,Non Veg Fried Wanton
Thai,Prawns Honey Chilly (king)
Thai,Prawns Salt & Pepper (shrimp)
Thai,Satay Kai
Thai,Fish Pepper Salt Dry
Thai,Veg Hakka Noodles
Thai,Chicken Hakka Noodles
Thai,Veg Chilli Garlic Noodles
Thai,Chicken Chilli Garlic Noodles
Thai,Prawns Hakka Noodles
Thai,Egg Hakka Noodles
Thai,Pork Hakka Noodles
Thai,Mix Meat Noodles Non Veg
Thai,Chicken Mee Goreng
Thai,Mix Noodles Veg Spl
Thai,Veg Mee Goreng
Thai,Pork In Oyster Sauce
Thai,Roast Pork Hong Kong Dry
Thai,Pork Chilly Dry
Thai,Pork Chilly Gravy
Thai,Five Spice Pork
Thai,Pork Hot Garlic Sauce
Thai,Roast Pork Hong Kong Gravy
Thai,Roast Pork Szechuan Style
Thai,Shredded Pork Black Bean Sauce
Thai,Pork Sweet And Sour
Thai,Roast Pork Hong Kong Style
Thai,Fish Chilli Gravy
Thai,Fish Five Spice Sauce
Thai,Fish Hot Garlic
Thai,King Prawns Five Spice Sauce
Thai,King Prawns Hot Garlic
Thai,Shrimps Prawns Hong Kong
Thai,Fish Chilli Dry
Thai,Fish Red And Green Chilli Dry
Thai,King Prawns Chilli Dry
Thai,King Prawns Chilli Gravy
Thai,Shrimps Prawns Chilli Dry
Thai,Shrimps Prawns Chilli Gravy
Thai,Non Veg Manchow Soup
Thai,Non Veg Talumein Soup
Thai,Non Veg Mix Soup
Thai,Non Veg Wanton Soup
Thai,Non Veg Sweet Corn Soup
Thai,Non Veg Tom Kha Soup
Thai,Veg Clear Soup
Thai,Veg Manchow Soup
Thai,Non Veg Clear Soup
Thai,Non Veg Mushroom Soup
Thai,Veg Talumein Soup
Thai,Veg Wanton Soup
Thai,Veg Mix Soup
Thai,Veg Sweet Corn Soup
Thai,Veg Hot & Sour Soup
Thai,Veg Mushroom Soup
Thai,Veg Tom Yum Soup
Thai,Veg Tom Kha Soup
Thai,Non Veg Hot & Sour Soup
Thai,Non Veg Tom Yum Soup
Thai,Chicken Thukpa
Thai,Pork Thukpa
Thai,Veg Thukpa
Thai,Mix Meat Thukpa
Thai,Crispy Potato Honey Chilli
Thai,Veg Spring Roll
Thai,Crispy Veg Pepper Salt
Thai,Crispy Corn Honey Chilli
Thai,Crispy Corn Pepper Salt
Thai,Lotus Roots Honey Chilli
Thai,Paneer Pepper Chilli Dry
Thai,Mushroom Pepper Chilli Dry
Thai,Tofu Pepper Salt
Thai,Baby Corn Lai Style
Thai,Veg Fried Wanton
Thai,Crispy Potato Salt & Pepper
Thai,Golden Fried Baby Corn
Thai,Lotus Roots Pepper Salt
Thai,Veg Manchurian
Thai,Assorted Veg Hot Garlic
Thai,Paneer Chilly Dry
Thai,Kung Pao Veg
Thai,Mix Veg Oyster Sauce
Thai,Chinese Stir Fry (mix Veg)
Thai,Mix Veg Five Spice Sauce
Thai,Spinach Mushroom Garlic Sauce
Thai,Tofu Mushroom Bamboo Shoots
Thai,Tofu Chilli Dry
Thai,Tofu Chilli Gravy
Thai,Brocolli In Hot Garlic Sauce
Thai,Mix Veg Baby Corn Black Bean Sauce
Thai,Mix Veg Hong Kong Style
Thai,Mix Veg Sweet & Sour
Thai,Mix Veg Szechuan Style
Thai,Mix Veg Tofu
Thai,Shredded Potato Hot Garlic
Thai,Mix Veg Black Beans Sauce
North Indian,Butter Fried Aloo Gobhi
North Indian,Jeera Rice
North Indian,Fried Rice
North Indian,Chole Rice Fried
North Indian,Jmvd Thali
North Indian,Butter naan
North Indian,Aloo paratha
North Indian,Namak mirch paratha
North Indian,Butter Fried Dal Makhani
North Indian,Butter Fried Dal Tadka
North Indian,Butter Fried Shahi Paneer
North Indian,Butter Fried Paneer Butter Masala
North Indian,Butter Fried Kadhai Paneer
North Indian,Butter Fried Rajma
North Indian,Butter Fried Kadhi Pakoda
North Indian,Butter Fried Matar Paneer
North Indian,Butter Fried Palak Paneer
North Indian,Butter Fried Paneer Bhujia
North Indian,Butter Fried Aloo Gobhi
North Indian,Butter Fried Malai Kofta
North Indian,Butter Fried Soyabean Chap
North Indian,Butter Fried Chole
North Indian,Butter Fried Khoya Paneer
North Indian,Butter Fried Paneer Korma
North Indian,Butter Fried Palak Kofta
North Indian,Jeera Rice
North Indian,Kadhi Rice Fried
North Indian,Fried Rice
North Indian,Chole Rice Fried
North Indian,Rajma Rice Fried
North Indian,Dal Rice Fried
North Indian,Yallow Dal Rice Fried
North Indian,Prime Thali
North Indian,Simple Thali
North Indian,Jmvd Thali
North Indian,Rajma Chawal Combo
North Indian,Tawa butter roti
North Indian,Tawa Plain Roti
North Indian,Butter naan
North Indian,Butter roti
North Indian,Lachha paratha
North Indian,Plain roti
North Indian,Aloo paratha
North Indian,Missi roti
North Indian,Aloo naan
North Indian,Mix paratha
North Indian,Mix naan
North Indian,Bharma missi
North Indian,Paneer paratha
North Indian,Hari mirchi paratha
North Indian,Namak mirch paratha
North Indian,Garlic naan
North Indian,Pyaaz naan
North Indian,Pyaaz paratha
North Indian,Paneer naan
North Indian,Plain naan
North Indian,Garlic paratha
North Indian,Boondi raita
North Indian,Dahi
